word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all
magistrados,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
maior,15.0,183.0,12571.0,110488.0,0.00119,0.00166,0.72042,1.38808,198.0,123059.0,16.08984
maiores,3.0,38.0,12571.0,110488.0,0.00024,0.00034,0.69388,1.44118,41.0,123059.0,3.33174
maioria,7.0,47.0,12571.0,110488.0,0.00056,0.00043,1.30902,0.76393,54.0,123059.0,4.38814
malandro,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
maldade,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
malucos,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
manchete,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
manchetes,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
manda,5.0,6.0,12571.0,110488.0,0.0004,5e-05,7.32426,0.13653,11.0,123059.0,0.89388
mandar,2.0,11.0,12571.0,110488.0,0.00016,0.0001,1.59802,0.62577,13.0,123059.0,1.0564
mandato,2.0,34.0,12571.0,110488.0,0.00016,0.00031,0.51701,1.93421,36.0,123059.0,2.92543
mandatos,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
mande,3.0,14.0,12571.0,110488.0,0.00024,0.00013,1.88338,0.53096,17.0,123059.0,1.38145
maneira,2.0,18.0,12571.0,110488.0,0.00016,0.00016,0.97657,1.02399,20.0,123059.0,1.62524
manhã,7.0,45.0,12571.0,110488.0,0.00056,0.00041,1.3672,0.73142,52.0,123059.0,4.22562
manifestação,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
manifestações,3.0,8.0,12571.0,110488.0,0.00024,7e-05,3.29592,0.30341,11.0,123059.0,0.89388
manter,6.0,49.0,12571.0,110488.0,0.00048,0.00044,1.07622,0.92918,55.0,123059.0,4.4694
mantém,2.0,4.0,12571.0,110488.0,0.00016,4e-05,4.39456,0.22755,6.0,123059.0,0.48757
manuela,13.0,3.0,12571.0,110488.0,0.00103,3e-05,38.08618,0.02626,16.0,123059.0,1.30019
manufaturados,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
manutenção,1.0,24.0,12571.0,110488.0,8e-05,0.00022,0.36621,2.73065,25.0,123059.0,2.03155
mapa,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
maranhão,6.0,4.0,12571.0,110488.0,0.00048,4e-05,13.18368,0.07585,10.0,123059.0,0.81262
maratona,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
maravilhosa,5.0,4.0,12571.0,110488.0,0.0004,4e-05,10.9864,0.09102,9.0,123059.0,0.73136
marca,3.0,17.0,12571.0,110488.0,0.00024,0.00015,1.55102,0.64474,20.0,123059.0,1.62524
marcada,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
marcado,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
marcelo,1.0,13.0,12571.0,110488.0,8e-05,0.00012,0.67609,1.4791,14.0,123059.0,1.13767
marcha,2.0,7.0,12571.0,110488.0,0.00016,6e-05,2.51118,0.39822,9.0,123059.0,0.73136
marcham,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
marchas,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
marchezan,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
marco,3.0,10.0,12571.0,110488.0,0.00024,9e-05,2.63674,0.37926,13.0,123059.0,1.0564
marcos,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
marcou,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
maria,11.0,35.0,12571.0,110488.0,0.00088,0.00032,2.76229,0.36202,46.0,123059.0,3.73804
mariana,2.0,10.0,12571.0,110488.0,0.00016,9e-05,1.75782,0.56889,12.0,123059.0,0.97514
marielle,7.0,45.0,12571.0,110488.0,0.00056,0.00041,1.3672,0.73142,52.0,123059.0,4.22562
marina,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
marketing,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
marque,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
marun,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
marx,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
março,6.0,17.0,12571.0,110488.0,0.00048,0.00015,3.10204,0.32237,23.0,123059.0,1.86902
marília,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
massa,6.0,4.0,12571.0,110488.0,0.00048,4e-05,13.18368,0.07585,10.0,123059.0,0.81262
matemática,2.0,4.0,12571.0,110488.0,0.00016,4e-05,4.39456,0.22755,6.0,123059.0,0.48757
material,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
maternidade,8.0,2.0,12571.0,110488.0,0.00064,2e-05,35.15647,0.02844,10.0,123059.0,0.81262
matriz,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
matéria,8.0,31.0,12571.0,110488.0,0.00064,0.00028,2.26816,0.44089,39.0,123059.0,3.16921
matérias,2.0,3.0,12571.0,110488.0,0.00016,3e-05,5.85941,0.17067,5.0,123059.0,0.40631
maurício,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
mecanismos,2.0,8.0,12571.0,110488.0,0.00016,7e-05,2.19728,0.45511,10.0,123059.0,0.81262
medida,2.0,42.0,12571.0,110488.0,0.00016,0.00038,0.41853,2.38932,44.0,123059.0,3.57552
medidas,6.0,53.0,12571.0,110488.0,0.00048,0.00048,0.99499,1.00503,59.0,123059.0,4.79445
medo,9.0,90.0,12571.0,110488.0,0.00072,0.00081,0.87891,1.13777,99.0,123059.0,8.04492
meia,1.0,14.0,12571.0,110488.0,8e-05,0.00013,0.62779,1.59288,15.0,123059.0,1.21893
meio,4.0,59.0,12571.0,110488.0,0.00032,0.00053,0.59587,1.67821,63.0,123059.0,5.1195
meios,1.0,30.0,12571.0,110488.0,8e-05,0.00027,0.29297,3.41331,31.0,123059.0,2.51912
melhor,18.0,206.0,12571.0,110488.0,0.00143,0.00186,0.76798,1.30212,224.0,123059.0,18.20265
melhora,1.0,12.0,12571.0,110488.0,8e-05,0.00011,0.73243,1.36532,13.0,123059.0,1.0564
melhorar,2.0,104.0,12571.0,110488.0,0.00016,0.00094,0.16902,5.91641,106.0,123059.0,8.61375
melhores,7.0,56.0,12571.0,110488.0,0.00056,0.00051,1.09864,0.91022,63.0,123059.0,5.1195
melhoria,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
melo,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
membros,1.0,21.0,12571.0,110488.0,8e-05,0.00019,0.41853,2.38932,22.0,123059.0,1.78776
memorial,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
memória,3.0,8.0,12571.0,110488.0,0.00024,7e-05,3.29592,0.30341,11.0,123059.0,0.89388
mendes,4.0,10.0,12571.0,110488.0,0.00032,9e-05,3.51565,0.28444,14.0,123059.0,1.13767
menina,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
meninas,9.0,2.0,12571.0,110488.0,0.00072,2e-05,39.55103,0.02528,11.0,123059.0,0.89388
menino,3.0,1.0,12571.0,110488.0,0.00024,1e-05,26.36735,0.03793,4.0,123059.0,0.32505
meninos,5.0,3.0,12571.0,110488.0,0.0004,3e-05,14.64853,0.06827,8.0,123059.0,0.65009
menor,1.0,54.0,12571.0,110488.0,8e-05,0.00049,0.16276,6.14396,55.0,123059.0,4.4694
menores,1.0,10.0,12571.0,110488.0,8e-05,9e-05,0.87891,1.13777,11.0,123059.0,0.89388
menos,8.0,123.0,12571.0,110488.0,0.00064,0.00111,0.57165,1.74932,131.0,123059.0,10.6453
mensagem,4.0,55.0,12571.0,110488.0,0.00032,0.0005,0.63921,1.56443,59.0,123059.0,4.79445
mentir,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
mentira,8.0,60.0,12571.0,110488.0,0.00064,0.00054,1.17188,0.85333,68.0,123059.0,5.5258
mentiras,4.0,23.0,12571.0,110488.0,0.00032,0.00021,1.52854,0.65422,27.0,123059.0,2.19407
mentirosa,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
menção,2.0,3.0,12571.0,110488.0,0.00016,3e-05,5.85941,0.17067,5.0,123059.0,0.40631
mercado,13.0,69.0,12571.0,110488.0,0.00103,0.00062,1.65592,0.60389,82.0,123059.0,6.66347
merecida,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
merenda,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
meritocracia,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
mesa,3.0,9.0,12571.0,110488.0,0.00024,8e-05,2.92971,0.34133,12.0,123059.0,0.97514
meses,3.0,42.0,12571.0,110488.0,0.00024,0.00038,0.62779,1.59288,45.0,123059.0,3.65678
mesma,3.0,38.0,12571.0,110488.0,0.00024,0.00034,0.69388,1.44118,41.0,123059.0,3.33174
mesmos,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
meta,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
metade,2.0,19.0,12571.0,110488.0,0.00016,0.00017,0.92517,1.08088,21.0,123059.0,1.7065
metrópole,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
milhares,2.0,42.0,12571.0,110488.0,0.00016,0.00038,0.41853,2.38932,44.0,123059.0,3.57552
milhões,6.0,204.0,12571.0,110488.0,0.00048,0.00185,0.2585,3.86842,210.0,123059.0,17.06499
milionário,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
militante,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
militantes,3.0,10.0,12571.0,110488.0,0.00024,9e-05,2.63674,0.37926,13.0,123059.0,1.0564
militar,5.0,32.0,12571.0,110488.0,0.0004,0.00029,1.3733,0.72817,37.0,123059.0,3.00669
militância,8.0,10.0,12571.0,110488.0,0.00064,9e-05,7.03129,0.14222,18.0,123059.0,1.46271
milton,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
minas,4.0,50.0,12571.0,110488.0,0.00032,0.00045,0.70313,1.42221,54.0,123059.0,4.38814
ministro,4.0,70.0,12571.0,110488.0,0.00032,0.00063,0.50224,1.9911,74.0,123059.0,6.01338
ministério,1.0,62.0,12571.0,110488.0,8e-05,0.00056,0.14176,7.05418,63.0,123059.0,5.1195
minutos,2.0,9.0,12571.0,110488.0,0.00016,8e-05,1.95314,0.512,11.0,123059.0,0.89388
mises,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
missão,2.0,21.0,12571.0,110488.0,0.00016,0.00019,0.83706,1.19466,23.0,123059.0,1.86902
mobiliza,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
mobilização,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
modelo,1.0,37.0,12571.0,110488.0,8e-05,0.00033,0.23754,4.20975,38.0,123059.0,3.08795
modernizar,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
modernos,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
modo,3.0,11.0,12571.0,110488.0,0.00024,0.0001,2.39703,0.41718,14.0,123059.0,1.13767
mohammed,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
moisés,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
moleque,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
momento,12.0,118.0,12571.0,110488.0,0.00095,0.00107,0.89381,1.11881,130.0,123059.0,10.56404
momentos,2.0,14.0,12571.0,110488.0,0.00016,0.00013,1.25559,0.79644,16.0,123059.0,1.30019
monopólio,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
montagem,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
mora,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
moradias,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
moradores,1.0,20.0,12571.0,110488.0,8e-05,0.00018,0.43946,2.27554,21.0,123059.0,1.7065
moral,3.0,14.0,12571.0,110488.0,0.00024,0.00013,1.88338,0.53096,17.0,123059.0,1.38145
morei,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
moreno,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
moro,1.0,107.0,12571.0,110488.0,8e-05,0.00097,0.08214,12.17415,108.0,123059.0,8.77628
morre,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
morrem,4.0,5.0,12571.0,110488.0,0.00032,5e-05,7.03129,0.14222,9.0,123059.0,0.73136
morrer,2.0,8.0,12571.0,110488.0,0.00016,7e-05,2.19728,0.45511,10.0,123059.0,0.81262
morte,4.0,27.0,12571.0,110488.0,0.00032,0.00024,1.30209,0.768,31.0,123059.0,2.51912
mortes,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
mostra,9.0,47.0,12571.0,110488.0,0.00072,0.00043,1.68302,0.59417,56.0,123059.0,4.55066
mostram,2.0,9.0,12571.0,110488.0,0.00016,8e-05,1.95314,0.512,11.0,123059.0,0.89388
mostrando,2.0,3.0,12571.0,110488.0,0.00016,3e-05,5.85941,0.17067,5.0,123059.0,0.40631
mostrar,4.0,33.0,12571.0,110488.0,0.00032,0.0003,1.06535,0.93866,37.0,123059.0,3.00669
mostre,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
mostrou,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
motorista,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
moura,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
movimento,9.0,39.0,12571.0,110488.0,0.00072,0.00035,2.02826,0.49303,48.0,123059.0,3.90057
mudança,5.0,53.0,12571.0,110488.0,0.0004,0.00048,0.82916,1.20604,58.0,123059.0,4.71319
mudanças,3.0,47.0,12571.0,110488.0,0.00024,0.00043,0.56101,1.78251,50.0,123059.0,4.06309
mudar,8.0,119.0,12571.0,110488.0,0.00064,0.00108,0.59087,1.69243,127.0,123059.0,10.32025
mudarmos,3.0,6.0,12571.0,110488.0,0.00024,5e-05,4.39456,0.22755,9.0,123059.0,0.73136
mudou,1.0,7.0,12571.0,110488.0,8e-05,6e-05,1.25559,0.79644,8.0,123059.0,0.65009
muita,6.0,83.0,12571.0,110488.0,0.00048,0.00075,0.63536,1.57392,89.0,123059.0,7.2323
muitas,8.0,70.0,12571.0,110488.0,0.00064,0.00063,1.00447,0.99555,78.0,123059.0,6.33842
muitos,9.0,91.0,12571.0,110488.0,0.00072,0.00082,0.86925,1.15041,100.0,123059.0,8.12618
mulher,52.0,52.0,12571.0,110488.0,0.00414,0.00047,8.78912,0.11378,104.0,123059.0,8.45123
mulheres,133.0,70.0,12571.0,110488.0,0.01058,0.00063,16.69932,0.05988,203.0,123059.0,16.49615
mundial,16.0,68.0,12571.0,110488.0,0.00127,0.00062,2.06803,0.48355,84.0,123059.0,6.82599
mundo,43.0,164.0,12571.0,110488.0,0.00342,0.00148,2.30446,0.43394,207.0,123059.0,16.8212
municipais,1.0,8.0,12571.0,110488.0,8e-05,7e-05,1.09864,0.91022,9.0,123059.0,0.73136
municipal,5.0,14.0,12571.0,110488.0,0.0004,0.00013,3.13897,0.31858,19.0,123059.0,1.54397
municípios,2.0,68.0,12571.0,110488.0,0.00016,0.00062,0.2585,3.86842,70.0,123059.0,5.68833
museu,1.0,10.0,12571.0,110488.0,8e-05,9e-05,0.87891,1.13777,11.0,123059.0,0.89388
máquinas,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
márcia,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
mário,2.0,12.0,12571.0,110488.0,0.00016,0.00011,1.46485,0.68266,14.0,123059.0,1.13767
máximo,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
mães,8.0,9.0,12571.0,110488.0,0.00064,8e-05,7.81255,0.128,17.0,123059.0,1.38145
mãos,1.0,26.0,12571.0,110488.0,8e-05,0.00024,0.33804,2.9582,27.0,123059.0,2.19407
média,2.0,15.0,12571.0,110488.0,0.00016,0.00014,1.17188,0.85333,17.0,123059.0,1.38145
médio,3.0,22.0,12571.0,110488.0,0.00024,0.0002,1.19852,0.83437,25.0,123059.0,2.03155
mídia,3.0,37.0,12571.0,110488.0,0.00024,0.00033,0.71263,1.40325,40.0,123059.0,3.25047
mídias,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
mínimo,1.0,28.0,12571.0,110488.0,8e-05,0.00025,0.3139,3.18576,29.0,123059.0,2.35659
mônica,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
música,5.0,14.0,12571.0,110488.0,0.0004,0.00013,3.13897,0.31858,19.0,123059.0,1.54397
nacional,32.0,189.0,12571.0,110488.0,0.00255,0.00171,1.4881,0.672,221.0,123059.0,17.95887
nada,7.0,107.0,12571.0,110488.0,0.00056,0.00097,0.57499,1.73916,114.0,123059.0,9.26385
naquela,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
nara,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
nasceu,2.0,17.0,12571.0,110488.0,0.00016,0.00015,1.03401,0.96711,19.0,123059.0,1.54397
nascimento,3.0,5.0,12571.0,110488.0,0.00024,5e-05,5.27347,0.18963,8.0,123059.0,0.65009
natal,1.0,39.0,12571.0,110488.0,8e-05,0.00035,0.22536,4.43731,40.0,123059.0,3.25047
naturais,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
natural,3.0,2.0,12571.0,110488.0,0.00024,2e-05,13.18368,0.07585,5.0,123059.0,0.40631
natureza,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
navegantes,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
nação,5.0,35.0,12571.0,110488.0,0.0004,0.00032,1.25559,0.79644,40.0,123059.0,3.25047
nações,1.0,12.0,12571.0,110488.0,8e-05,0.00011,0.73243,1.36532,13.0,123059.0,1.0564
necessidade,6.0,28.0,12571.0,110488.0,0.00048,0.00025,1.88338,0.53096,34.0,123059.0,2.7629
necessário,3.0,26.0,12571.0,110488.0,0.00024,0.00024,1.01413,0.98607,29.0,123059.0,2.35659
necessários,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
negado,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
negativa,2.0,2.0,12571.0,110488.0,0.00016,2e-05,8.78912,0.11378,4.0,123059.0,0.32505
negra,7.0,7.0,12571.0,110488.0,0.00056,6e-05,8.78912,0.11378,14.0,123059.0,1.13767
negras,5.0,4.0,12571.0,110488.0,0.0004,4e-05,10.9864,0.09102,9.0,123059.0,0.73136
negros,4.0,13.0,12571.0,110488.0,0.00032,0.00012,2.70434,0.36978,17.0,123059.0,1.38145
negócio,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
nela,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
nenhum,3.0,66.0,12571.0,110488.0,0.00024,0.0006,0.39951,2.5031,69.0,123059.0,5.60707
nenhuma,7.0,32.0,12571.0,110488.0,0.00056,0.00029,1.92262,0.52012,39.0,123059.0,3.16921
neoliberalismo,4.0,1.0,12571.0,110488.0,0.00032,1e-05,35.15647,0.02844,5.0,123059.0,0.40631
nervoso,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
nessa,7.0,54.0,12571.0,110488.0,0.00056,0.00049,1.13933,0.87771,61.0,123059.0,4.95697
nessas,2.0,7.0,12571.0,110488.0,0.00016,6e-05,2.51118,0.39822,9.0,123059.0,0.73136
nesse,16.0,141.0,12571.0,110488.0,0.00127,0.00128,0.99735,1.00266,157.0,123059.0,12.75811
nesta,10.0,91.0,12571.0,110488.0,0.0008,0.00082,0.96584,1.03537,101.0,123059.0,8.20745
nestas,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
neste,15.0,133.0,12571.0,110488.0,0.00119,0.0012,0.99125,1.00882,148.0,123059.0,12.02675
neto,2.0,5.0,12571.0,110488.0,0.00016,5e-05,3.51565,0.28444,7.0,123059.0,0.56883
neves,1.0,18.0,12571.0,110488.0,8e-05,0.00016,0.48828,2.04799,19.0,123059.0,1.54397
news,17.0,28.0,12571.0,110488.0,0.00135,0.00025,5.33625,0.1874,45.0,123059.0,3.65678
ninguém,5.0,96.0,12571.0,110488.0,0.0004,0.00087,0.45777,2.18452,101.0,123059.0,8.20745
nisso,1.0,9.0,12571.0,110488.0,8e-05,8e-05,0.97657,1.02399,10.0,123059.0,0.81262
nocivo,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
nogueira,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
noite,10.0,86.0,12571.0,110488.0,0.0008,0.00078,1.02199,0.97848,96.0,123059.0,7.80114
noiva,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
nome,7.0,55.0,12571.0,110488.0,0.00056,0.0005,1.11861,0.89396,62.0,123059.0,5.03823
nomes,2.0,8.0,12571.0,110488.0,0.00016,7e-05,2.19728,0.45511,10.0,123059.0,0.81262
nordeste,2.0,26.0,12571.0,110488.0,0.00016,0.00024,0.67609,1.4791,28.0,123059.0,2.27533
nordestina,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
norma,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
normalmente,1.0,5.0,12571.0,110488.0,8e-05,5e-05,1.75782,0.56889,6.0,123059.0,0.48757
normas,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
noronha,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
norte,1.0,41.0,12571.0,110488.0,8e-05,0.00037,0.21437,4.66486,42.0,123059.0,3.413
nota,5.0,41.0,12571.0,110488.0,0.0004,0.00037,1.07184,0.93297,46.0,123059.0,3.73804
notícia,5.0,56.0,12571.0,110488.0,0.0004,0.00051,0.78474,1.2743,61.0,123059.0,4.95697
notícias,5.0,26.0,12571.0,110488.0,0.0004,0.00024,1.69021,0.59164,31.0,123059.0,2.51912
nova,6.0,102.0,12571.0,110488.0,0.00048,0.00092,0.51701,1.93421,108.0,123059.0,8.77628
novamente,1.0,16.0,12571.0,110488.0,8e-05,0.00014,0.54932,1.82043,17.0,123059.0,1.38145
novidade,3.0,16.0,12571.0,110488.0,0.00024,0.00014,1.64796,0.60681,19.0,123059.0,1.54397
novo,9.0,374.0,12571.0,110488.0,0.00072,0.00338,0.2115,4.72807,383.0,123059.0,31.12328
novos,2.0,65.0,12571.0,110488.0,0.00016,0.00059,0.27043,3.69775,67.0,123059.0,5.44454
nunca,13.0,130.0,12571.0,110488.0,0.00103,0.00118,0.87891,1.13777,143.0,123059.0,11.62044
nível,1.0,11.0,12571.0,110488.0,8e-05,0.0001,0.79901,1.25155,12.0,123059.0,0.97514
núcleo,1.0,2.0,12571.0,110488.0,8e-05,2e-05,4.39456,0.22755,3.0,123059.0,0.24379
número,6.0,57.0,12571.0,110488.0,0.00048,0.00052,0.92517,1.08088,63.0,123059.0,5.1195
números,3.0,21.0,12571.0,110488.0,0.00024,0.00019,1.25559,0.79644,24.0,123059.0,1.95028
objetivo,3.0,47.0,12571.0,110488.0,0.00024,0.00043,0.56101,1.78251,50.0,123059.0,4.06309
objetivos,1.0,6.0,12571.0,110488.0,8e-05,5e-05,1.46485,0.68266,7.0,123059.0,0.56883
obra,1.0,29.0,12571.0,110488.0,8e-05,0.00026,0.30307,3.29953,30.0,123059.0,2.43786
obras,3.0,97.0,12571.0,110488.0,0.00024,0.00088,0.27183,3.67879,100.0,123059.0,8.12618
obrigada,73.0,3.0,12571.0,110488.0,0.00581,3e-05,213.86853,0.00468,76.0,123059.0,6.1759
obrigados,1.0,4.0,12571.0,110488.0,8e-05,4e-05,2.19728,0.45511,5.0,123059.0,0.40631
obrigação,2.0,14.0,12571.0,110488.0,0.00016,0.00013,1.25559,0.79644,16.0,123059.0,1.30019
ocasião,1.0,3.0,12571.0,110488.0,8e-05,3e-05,2.92971,0.34133,4.0,123059.0,0.32505
ocidental,1.0,1.0,12571.0,110488.0,8e-05,1e-05,8.78912,0.11378,2.0,123059.0,0.16252
ocupar,6.0,6.0,12571.0,110488.0,0.00048,5e-05,8.78912,0.11378,12.0,123059.0,0.97514
odeia,2.0,1.0,12571.0,110488.0,0.00016,1e-05,17.57824,0.05689,3.0,123059.0,0.24379
