word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
caminho,8.0,110.0,16680.0,162873.0,4.79616,6.75373,0.71015,1.40815,118.0,179553.0,6.57188,joaoamoedonovo
caminhos,1.0,20.0,16680.0,162873.0,0.59952,1.22795,0.48823,2.04822,21.0,179553.0,1.16957,joaoamoedonovo
camisa,2.0,9.0,16680.0,162873.0,1.19904,0.55258,2.1699,0.46085,11.0,179553.0,0.61263,joaoamoedonovo
camiseta,1.0,4.0,16680.0,162873.0,0.59952,0.24559,2.44114,0.40964,5.0,179553.0,0.27847,joaoamoedonovo
campanha,10.0,103.0,16680.0,162873.0,5.9952,6.32395,0.94802,1.05483,113.0,179553.0,6.29341,joaoamoedonovo
campanhas,6.0,13.0,16680.0,162873.0,3.59712,0.79817,4.50672,0.22189,19.0,179553.0,1.05818,joaoamoedonovo
campeão,1.0,12.0,16680.0,162873.0,0.59952,0.73677,0.81371,1.22893,13.0,179553.0,0.72402,joaoamoedonovo
campeões,2.0,6.0,16680.0,162873.0,1.19904,0.36839,3.25486,0.30723,8.0,179553.0,0.44555,joaoamoedonovo
campinas,2.0,10.0,16680.0,162873.0,1.19904,0.61398,1.95291,0.51206,12.0,179553.0,0.66833,joaoamoedonovo
campos,8.0,23.0,16680.0,162873.0,4.79616,1.41214,3.39637,0.29443,31.0,179553.0,1.72651,joaoamoedonovo
canal,5.0,47.0,16680.0,162873.0,2.9976,2.88568,1.03878,0.96266,52.0,179553.0,2.89608,joaoamoedonovo
candidatar,1.0,11.0,16680.0,162873.0,0.59952,0.67537,0.88769,1.12652,12.0,179553.0,0.66833,joaoamoedonovo
candidato,14.0,224.0,16680.0,162873.0,8.39329,13.75305,0.61029,1.63858,238.0,179553.0,13.25514,joaoamoedonovo
candidatos,26.0,43.0,16680.0,162873.0,15.58753,2.64009,5.90416,0.16937,69.0,179553.0,3.84288,joaoamoedonovo
candidaturas,2.0,12.0,16680.0,162873.0,1.19904,0.73677,1.62743,0.61447,14.0,179553.0,0.77971,joaoamoedonovo
canetada,2.0,1.0,16680.0,162873.0,1.19904,0.0614,19.52914,0.05121,3.0,179553.0,0.16708,joaoamoedonovo
cansa,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
cansado,3.0,3.0,16680.0,162873.0,1.79856,0.18419,9.76457,0.10241,6.0,179553.0,0.33416,joaoamoedonovo
capa,5.0,6.0,16680.0,162873.0,2.9976,0.36839,8.13714,0.12289,11.0,179553.0,0.61263,joaoamoedonovo
capacidade,11.0,40.0,16680.0,162873.0,6.59472,2.4559,2.68526,0.3724,51.0,179553.0,2.84039,joaoamoedonovo
capacitado,1.0,1.0,16680.0,162873.0,0.59952,0.0614,9.76457,0.10241,2.0,179553.0,0.11139,joaoamoedonovo
capacitação,8.0,7.0,16680.0,162873.0,4.79616,0.42978,11.15951,0.08961,15.0,179553.0,0.83541,joaoamoedonovo
capaz,6.0,21.0,16680.0,162873.0,3.59712,1.28935,2.78988,0.35844,27.0,179553.0,1.50373,joaoamoedonovo
capita,2.0,2.0,16680.0,162873.0,1.19904,0.1228,9.76457,0.10241,4.0,179553.0,0.22278,joaoamoedonovo
capitais,1.0,6.0,16680.0,162873.0,0.59952,0.36839,1.62743,0.61447,7.0,179553.0,0.38986,joaoamoedonovo
capitalismo,3.0,4.0,16680.0,162873.0,1.79856,0.24559,7.32343,0.13655,7.0,179553.0,0.38986,joaoamoedonovo
capitão,1.0,4.0,16680.0,162873.0,0.59952,0.24559,2.44114,0.40964,5.0,179553.0,0.27847,joaoamoedonovo
cara,2.0,70.0,16680.0,162873.0,1.19904,4.29783,0.27899,3.58439,72.0,179553.0,4.00996,joaoamoedonovo
características,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
carga,9.0,11.0,16680.0,162873.0,5.39568,0.67537,7.98919,0.12517,20.0,179553.0,1.11388,joaoamoedonovo
cargas,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
cargo,4.0,20.0,16680.0,162873.0,2.39808,1.22795,1.95291,0.51206,24.0,179553.0,1.33665,joaoamoedonovo
cargos,8.0,33.0,16680.0,162873.0,4.79616,2.02612,2.36717,0.42245,41.0,179553.0,2.28345,joaoamoedonovo
cariocas,2.0,2.0,16680.0,162873.0,1.19904,0.1228,9.76457,0.10241,4.0,179553.0,0.22278,joaoamoedonovo
carlos,3.0,40.0,16680.0,162873.0,1.79856,2.4559,0.73234,1.36548,43.0,179553.0,2.39484,joaoamoedonovo
carmen,2.0,10.0,16680.0,162873.0,1.19904,0.61398,1.95291,0.51206,12.0,179553.0,0.66833,joaoamoedonovo
carnaval,2.0,31.0,16680.0,162873.0,1.19904,1.90332,0.62997,1.58737,33.0,179553.0,1.8379,joaoamoedonovo
caro,4.0,28.0,16680.0,162873.0,2.39808,1.71913,1.39494,0.71688,32.0,179553.0,1.7822,joaoamoedonovo
