word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
aires,1.0,8.0,10695.0,168858.0,0.93502,0.47377,1.97356,0.5067,9.0,179553.0,0.50124,jaqueswagner
ajuda,4.0,31.0,10695.0,168858.0,3.74007,1.83586,2.03723,0.49086,35.0,179553.0,1.94929,jaqueswagner
ajudar,4.0,51.0,10695.0,168858.0,3.74007,3.02029,1.23831,0.80755,55.0,179553.0,3.06316,jaqueswagner
ajude,1.0,13.0,10695.0,168858.0,0.93502,0.76988,1.2145,0.82338,14.0,179553.0,0.77971,jaqueswagner
alcançados,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
alcançou,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
alegram,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
alemanha,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
algozes,6.0,1.0,10695.0,168858.0,5.6101,0.05922,94.731,0.01056,7.0,179553.0,0.38986,jaqueswagner
algum,1.0,28.0,10695.0,168858.0,0.93502,1.6582,0.56387,1.77344,29.0,179553.0,1.61512,jaqueswagner
alguma,2.0,32.0,10695.0,168858.0,1.87003,1.89508,0.98678,1.0134,34.0,179553.0,1.89359,jaqueswagner
algumas,1.0,50.0,10695.0,168858.0,0.93502,2.96107,0.31577,3.16686,51.0,179553.0,2.84039,jaqueswagner
alguém,3.0,82.0,10695.0,168858.0,2.80505,4.85615,0.57763,1.73122,85.0,179553.0,4.73398,jaqueswagner
aliado,5.0,5.0,10695.0,168858.0,4.67508,0.29611,15.7885,0.06334,10.0,179553.0,0.55694,jaqueswagner
aliados,9.0,17.0,10695.0,168858.0,8.41515,1.00676,8.35862,0.11964,26.0,179553.0,1.44804,jaqueswagner
alinhado,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
aliás,2.0,12.0,10695.0,168858.0,1.87003,0.71066,2.63142,0.38002,14.0,179553.0,0.77971,jaqueswagner
